timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1614618882190,11,Kittens-31,200,OK,Bing Various 2-3,bin,true,,12542,184,2,3,http://tse4.mm.bing.net/th/id/OIP.87hD7hGp7y1lHaF0HzYyrQHaK7?w=191&h=282&c=7&o=5&pid=1.7,11,0,0
1614618882202,10,Kittens-32,200,OK,Bing Various 2-3,bin,true,,11839,184,2,3,http://tse1.mm.bing.net/th/id/OIP.8H5mYRoTtJyhQ1g-Fn5cmQHaLB?w=191&h=286&c=7&o=5&pid=1.7,10,0,0
1614618882212,14,Kittens-33,200,OK,Bing Various 2-3,bin,true,,10282,184,2,3,http://tse4.mm.bing.net/th/id/OIP.p-oQ3KFc_2cndtaEoIMRrgHaJ4?w=191&h=255&c=7&o=5&pid=1.7,14,0,0
1614618882226,13,Kittens-34,200,OK,Bing Various 2-3,bin,true,,9767,184,2,3,http://tse4.mm.bing.net/th/id/OIP.QKHJvMZdRmHVFFuH-qNyCwHaKk?w=191&h=272&c=7&o=5&pid=1.7,13,0,0
1614618882239,12,Kittens-35,200,OK,Bing Various 2-3,bin,true,,13199,232,2,3,http://tse4.mm.bing.net/th?q=Cute+Teacup+Kittens&dc=3&w=100&h=100&c=1&rs=1&pid=InlineBlock&mkt=en-GB&adlt=moderate&t=1&mw=240&sr=3&shs=2,12,0,0
1614618882251,12,Kittens-36,200,OK,Bing Various 2-3,bin,true,,484,141,2,3,http://www.bing.com/sa/simg/Flag_Feedback.png,12,0,0
1614618882263,11,Kittens-37,200,OK,Bing Various 2-3,bin,true,,938,150,2,3,http://www.bing.com/rp/ytiieusXgM2K8bLkEDP-AS1ePds.png,11,0,0
1614618882274,9,Kittens-38,200,OK,Bing Various 2-3,text,true,,1111,149,2,3,http://www.bing.com/rp/da3XTE4E24gCNAQJm5tKrqZDeuc.js,9,0,0
1614618882283,11,Kittens-39,200,OK,Bing Various 2-3,text,true,,7002,149,2,3,http://www.bing.com/rp/BVRRZgrJAOx-_HOHkWyllv5vdF4.js,11,0,0
1614618882445,770,Kittens,200,OK,Bing Various 2-5,text,true,,647188,6789,3,4,http://www.bing.com/images/search?q=Kittens,90,0,41
1614618882445,90,Kittens-0,301,Moved Permanently,Bing Various 2-5,,true,,275,135,3,4,http://bing.com/images/search?q=Kittens,90,0,41
1614618882536,231,Kittens-1,200,OK,Bing Various 2-5,text,true,,454112,139,3,4,http://www.bing.com/images/search?q=Kittens,61,0,9
1614618882770,13,Kittens-2,200,OK,Bing Various 2-5,bin,true,,4618,138,3,4,http://www.bing.com/sa/simg/favicon-2x.ico,13,0,0
1614618882783,8,Kittens-3,200,OK,Bing Various 2-5,text,true,,1378,150,3,4,http://www.bing.com/rp/XvRHqJwJt19aXQca73hQTfvNMxk.svg,8,0,0
1614618882791,9,Kittens-4,200,OK,Bing Various 2-5,text,true,,1504,150,3,4,http://www.bing.com/rp/fdVZU4ttbw8NDRm6H3I5BW3_vCo.svg,9,0,0
1614618882800,10,Kittens-5,200,OK,Bing Various 2-5,text,true,,1935,150,3,4,http://www.bing.com/rp/4L4QdyjTv0HYE2Ig2ol9eYoqxg8.svg,10,0,0
